,Sku,ItemName,Category,UnitPrice,ItemId,Collection,Availability,Color,Gender,Description,Composition
165,A20205728812888598,ECO PADDING AND CASHMERE BLEND JACKET,"['Cashmere', 'Capispalla', 'Giacche']",330.0,165,Fall-Winter,0,598,Women,bomberstyle hooded jacket in cashmere blend with ecological padding and central closure with twoways zip the welt pockets the sides and the inside of the garment are in contrasting colour a sportychic garment perfect with jeans or with a suit for a sporty outfit but always characterized by a refined allure,cashmere
166,A20205515715590560,CASHMERE TURTLE NECK,"['Cashmere', 'Maglieria', 'I classici']",225.0,166,Fall-Winter,0,560,Men,pure cashmere turtleneck a timeless mans winter wardrobe staple extremely warm soft to the touch and easytomatch it allows any outfits to turn into outstanding creations fashion fit,cashmere
167,A20201323112829200,3-PLY CASHMERE BLEND MOCK,"['Cashmere', 'Maglieria']",165.0,167,Fall-Winter,0,200,Women,3ply cashmere blend mock sweater  with ribbed cuffs and hem with side slits for its simplicity it is a passepartout of the winter season perfect for creating any desired style both with jeans and classic trousers,cashmere
168,A20205712217111099,TRAVEL WOOL KNIT JACKET,"['Maglieria', 'I classici', 'Capispalla', 'Giacche']",330.0,168,Fall-Winter,0,099,Men,travel wool knit fabric jacket with classic revers side patch pockets and twobutton closure travel wool is a machinewashable and tumblerdry extrafine merino yarn stainresistant with ecoidro treatment and thanks to the tight and narrow weave of the yarn it is extremely resistant to wear and pilling fashion fit,wool
169,A20201312622601005,AIR WOOL TURTLE NECK  ,['Maglieria'],130.0,169,Fall-Winter,0,005,Men,air wool turtleneck the special feature of this garment is the yarn that traps among the fibres microscopic air bubbles this sweater is warm and at the same time is very light so fluffy that it will seem to wear a cloud a comfortable item characterized by a modern allure perfect to be worn on its own or under a coat in the cold winter evenings fashion fit,wool
170,A20202325012850341,OVER FIT MOCK CASHMERE BLEND,"['Cashmere', 'Maglieria']",170.0,170,Fall-Winter,0,341,Women,2ply cashmere blend mock stitch sweater with ribbed cuffs and round hem the raglan shoulder the slightly wide sleeves and the comfortable fit make this garment a passepartout perfect to wear with jeans for a casual look or with classic trousers for a more refined outfit,cashmere
171,A20195427312500546,CASHMERE TURTLENECK,"['Cashmere', 'Maglieria']",190.0,171,Fall-Winter,0,546,Women,plain stitch pure cashmere turtleneck  sweater the perfect staple a polished addition to any outfit,cashmere
172,A20201314222616020,COLOR BLOCK TURTLENCK,['Maglieria'],170.81,172,Fall-Winter,0,020,Men,3ply air wool turtleneck sweater with ribbed neck cuffs and hem in contrasting colour the special feature of this garment is the yarn that traps among the fibres microscopic air bubbles this sweater is warm and at the same time is very light so fluffy that it will seem to wear a cloud a comfortable garment with a classic allure perfect on cold winter evenings worn on its own or with a outerwear fashion fit,wool
173,A20201312622601099,AIR WOOL TURTLE NECK  ,['Maglieria'],130.0,173,Fall-Winter,0,099,Men,air wool turtleneck the special feature of this garment is the yarn that traps among the fibres microscopic air bubbles this sweater is warm and at the same time is very light so fluffy that it will seem to wear a cloud a comfortable item characterized by a modern allure perfect to be worn on its own or under a coat in the cold winter evenings fashion fit,wool
174,A20204319324621598,CITYFY WATER-REPELLENT WAISTCOAT ,"['Maglieria', 'Capispalla']",240.0,174,Fall-Winter,0,598,Men,cityfy vest in rain wool with nylon inserts on the front and armholes twoways zip closure and two side pockets with invisible zip the qualities of the rain wool the latest generation yarn characterized by a idrostop treatment that makes the garment waterrepellent combine with a new concept of urban style created for the citizen of the world who wants real challenges research detail innovation and character fashion fit,wool
175,A20201312122613821,FANCY AIR WOOL TURTLENECK,['Maglieria'],150.0,175,Fall-Winter,0,821,Men,air wool turtleneck sweater with mouliné effect air wool traps air bubbles between the microscopic fibres this sweater is warm and at the same time is very light so fluffy that it will seem to wear a cloud the patterned processing gives preciousness to this uniquely styled shirt it is perfect for wearing in the mountains or in the city during cold winter days fashion fit,wool
176,A20205515514290140,MOCK MERINOS WOOL,['I classici'],125.0,176,Fall-Winter,0,140,Men,mock sweater in extra fine merino wool a warm and lightweight garment perfect for casual combinations o under one of our jackets for a more elegant style fashio fit,wool
177,A20202413224602095,RAIN WOOL MOCK ZIP,['Maglieria'],155.0,177,Fall-Winter,0,095,Men,pearl knit wolf neck sweater with zip in rain wool this modern yarn is characterized by an idrostop treatment that makes garments water resistance the teflon fabric protector applied by zegna baruffa lane borgosesia on this yarn coats each fibre with an invisible barrier through this treatment garments can be considered high water resistance in all conditions and as a result they are also protected against dry dirt and the absorption of liquid substances whether water or oil basedteflon fabric protector increases the stain resistance of the fabric protecting and preserving its original appearance colour handfeel lightness and breathability fibres that have been treated with teflon coated are perfect and offer exceptional performances of mechanical resistance and colour fastness giving the garment an increased value these characteristics remain intact for lots of washes in water or drycleaning fashion fit,wool
178,A20201313736810706,VINTAGE CASHMERE CABLE CREW NECK,"['Cashmere', 'Maglieria']",310.0,178,Fall-Winter,0,706,Men,3ply crew neck sweater in pure cashmere with délavé effect and double braid processing a precious garment to be worn with classiccut trousers or with jeans fashion fit,cashmere
179,A20204516714790090,SUPER TASMANIA CREW NECK  ,['Maglieria'],150.0,179,Fall-Winter,0,090,Men,super tasmania wool crewneck an extra fine bright and extraordinarily soft yarn super tasmania gives wearer pleasant sensations ensuring constant protection and warmth in the winter freshness in the summer nexttoskin softness 365 days a year mens wardrobe musthave fashion fit,wool
180,A20205710822751291,VINTAGE POP CORN CREW NECK,['Maglieria'],150.0,180,Fall-Winter,0,291,Men,vintageeffect popcorn stitch crew neck in 100 merino wool an extemely trendy and versatile garment to be worn by itself or layered with a shirt for a youthful and soughtafter look fashion fit,wool
181,A20205423614435154,LINKS STITCH MOCK NECK,['Maglieria'],140.0,181,Fall-Winter,0,154,Women,pure merino wool mock sweater with solid links stitching a versatile and comfortable garment thanks to the side slits perfect to wear with jeans or classic trousers both in the office and during leisure time,wool
182,A20205710620201258,FELTED CASHMERE CREW NECK,"['Cashmere', 'Maglieria']",275.0,182,Fall-Winter,0,258,Men,crewneck sweater in pure cashmere with flannel effect the innovative treatment gives greater stability and resistance to the yarn thanks to the introduction of felted cashmere this classic of the male wardrobe has acquired a new young and modern personality a garment with a sporty allure and precious yarn the perfect mix for a stylish easytomatch model fashion fit,cashmere
183,A20205512615590072,CASHMERE MOCK ZIP  ,"['Cashmere', 'Maglieria', 'Polo, Camicie e T-shirt']",240.0,183,Fall-Winter,0,072,Men,mock zip sweater in pure cashmere an evergreen male wardrobe perfect worn with a tshirt for a casual look or with a shirt for a more formal style,cashmere
184,A20205711414241088,SALT AND PEPPER STITCH FULL ZIP,"['Maglieria', 'Giacche']",180.0,184,Fall-Winter,0,088,Men,cardigan in pure extra fine merino wool with twoway zip and contrasting profiles the salt and pepper pattern characterized by different shades of color makes it perfect for a casual and trendy style in every situation fashion fit,wool
185,A20204516714790099,SUPER TASMANIA CREW NECK  ,['Maglieria'],150.0,185,Fall-Winter,0,099,Men,super tasmania wool crewneck an extra fine bright and extraordinarily soft yarn super tasmania gives wearer pleasant sensations ensuring constant protection and warmth in the winter freshness in the summer nexttoskin softness 365 days a year mens wardrobe musthave fashion fit,wool
186,A20202319215522589,TWO-PLY CASHMERE FULL ZIP,"['Cashmere', 'Maglieria', 'Giacche']",340.0,186,Fall-Winter,0,589,Men,twoply pure cashmere cardigan the twoway zip makes this garment extremely versatile and comfortable perfect to be worn with a shirt in the office fashion fit,cashmere
187,A20201521136310181,BOAT NECK PIED DE POULE,"['Cashmere', 'Maglieria']",185.0,187,Fall-Winter,0,181,Women,pied de poule boat neckline sweater in cashmere blend the yarn contains paillettes thanks to the side slits on the hem and cuffs it is also perfect combined with a shirt for refined looks to be worn both in the office and during leisure time,cashmere
188,A20195423112830018,CASHMERE BLEND V NECK,"['Cashmere', 'Maglieria']",125.0,188,Fall-Winter,0,018,Women,plain stitch cashmere blend vneck sweater the perfect staple a polished addition to any outfit,cashmere
189,A20205423514435200,LINKS STITCH CREW NECK,['Maglieria'],130.0,189,Fall-Winter,0,200,Women,pure merino wool crew neck sweater with links stitching a versatile and comfortable garment thanks to the side slits perfect to wear with jeans or classic trousers,wool
190,A20201424314440067,3-PLY WOOL TURTLENECK,['Maglieria'],145.0,190,Fall-Winter,0,067,Women,3ply plain stitch turtleneck in pure merino wool a versatile garment easy to match a perfect womans wardrobe to complete any outfit with style,wool
191,A20205713514280088,MICRO CABLE CREW NECK,['Maglieria'],155.0,191,Fall-Winter,0,088,Men,pure extra fine merino wool micro cableknit crew neck sweater with rib knitted neckline an easytomatch modern and trendy garment perfect to pair with plain trousers or jeans fashion fit,wool
192,A20205716214235598,BRICK STITCH CREW NECK,['Maglieria'],118.99,192,Fall-Winter,0,598,Men,crew neck sweater in pure merino wool with brickwork and ribbed neck a versatile perfect garment which can be worn individually or combined with a shirt for a more refined look fashion fit,wool
193,A20205716422748420,VINTAGE MOCK ZIP CELLULAR STITCH,['Maglieria'],127.49,193,Fall-Winter,0,420,Men,vintageeffect extra fine merino wool zipped mock neck with cellular structure comfortable and versatile it can be layered with a shirt for formal outfits fashion fit,wool
194,A20205818514296597,CARDIGAN MERINOS WOOL,"['Maglieria', 'Giacche']",160.0,194,Fall-Winter,0,597,Men,cardigan in 100 extrafine merinowool featuring a sixbutton closure its a warm and adaptable garment an evergreen that creates the desired combination from the most classic to the most extravagant look always bringing out a touch of class  fashion fit,wool
195,A20205518915583598,CASHMERE V NECK WITH ALCANTARA PATCHES  ,['Cashmere'],235.0,195,Fall-Winter,0,598,Men,vneck in cashmere with alcantara elbow patches and contrast trim a simple garment with a precious and warm yarn the seasons musthave fashion fit,cashmere
196,A20205511522792989,VINTAGE MERINOS V NECK,"['Maglieria', 'Vintage']",145.0,196,Fall-Winter,0,989,Men,v neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
197,A20205810122793012,VINTAGE MERINOS CARDIGAN ,"['Maglieria', 'Giacche']",180.0,197,Fall-Winter,0,012,Men,cardigan in 100 extra fine merino wool featuring a sixbutton closure the délavé effect gives a new allure to this classic garment making it more contemporary its warm and adaptable an evergreen that creates the desired combination from the most classic to the most extravagant look always bringing out a touch of class fashion fit,wool
198,A20205810122793914,VINTAGE MERINOS CARDIGAN ,"['Maglieria', 'Giacche']",297.2,198,Fall-Winter,0,914,Men,cardigan in 100 extra fine merino wool featuring a sixbutton closure the délavé effect gives a new allure to this classic garment making it more contemporary its warm and adaptable an evergreen that creates the desired combination from the most classic to the most extravagant look always bringing out a touch of class fashion fit,wool
199,A20205513819645039,RAGLAN CREW NECK,"['Cashmere', 'Maglieria']",135.0,199,Fall-Winter,0,039,Men,crew neck sweater in cashmere blend the raglan sleeves accentuate the versatility of the garment making it perfect for casual combinations with jeans or sporty with knitted jogging trousers fashion fit,cashmere
200,A20195423112830224,CASHMERE BLEND V NECK,"['Cashmere', 'Maglieria']",125.0,200,Fall-Winter,0,224,Women,plain stitch cashmere blend vneck sweater the perfect staple a polished addition to any outfit,cashmere
201,A20205516722792012,VINTAGE MERINOS CREW NECK ,"['Maglieria', 'Vintage']",145.0,201,Fall-Winter,0,012,Men,crew neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
202,A20202319714212099,2-PLY MERINOS TURTLENECK,['Maglieria'],135.0,202,Fall-Winter,0,099,Men,turtleneck sweater in 2ply pure merino wool an extremely warm and soft basic garment ideal to be worn on its own or under a jacket for refined looks fashion fit,wool
203,A20202311914283488,MERINOS WOOL 2-PLY CREW NECK,['Maglieria'],160.0,203,Fall-Winter,0,488,Men,crew neck sweater in 2ply pure merino wool with ribbed neckline cuffs and bottom the visible seams on the neck shoulder and armholes make the garment casual making it perfect for urban looks with jeans or sporty with a knitted suit fashion fit,wool
204,A20202314622753012,VINTAGE TURTLENECK TRIANGLES STITCH,['Maglieria'],155.0,204,Fall-Winter,0,012,Men,vintageeffect pure extra fine merino wool turtleneck sweater with straightreverse triangles a modern garment perfect to wear on its own for a casual look or with a jacket for a more refined style fashion fit,wool
205,A20205516714290285,MERINOS WOOL CREW NECK,['Maglieria'],125.0,205,Fall-Winter,0,285,Men,crew neck in extrafine merino wool its warm and lightweight a classical garment of mens wardrobe a fashion fit perfect to wear on its own or under a coat or jacket,wool
206,A20205910919680589,ARGYLE V NECK,"['Cashmere', 'Maglieria', 'I classici']",145.0,206,Fall-Winter,0,589,Men,cashmere blend vneck argyle sweater the knitting pattern gives the garment a classic and elegant allure perfect for refined and soughtafter outfits fashion fit,cashmere
207,A20202411724602095,RAIN WOOL IDRO-STOP FULL ZIP ,"['Maglieria', 'Giacche']",175.0,207,Fall-Winter,0,095,Men,pearl knit full zip cardigan in rain wool this modern yarn is characterized by an idrostop treatment that makes garments water resistance the teflon fabric protector applied by zegna baruffa lane borgosesia on this yarn coats each fibre with an invisible barrier through this treatment garments can be considered high water resistance in all conditions and as a result they are also protected against dry dirt and the absorption of liquid substances whether water or oil based teflon fabric protector increases the stain resistance of the fabric protecting and preserving its original appearance colour handfeel lightness and breathability fibers that have been treated with teflon coated are perfect and offer exceptional performances of mechanical resistance and colour fastness giving the garment an increased value these characteristics remain intact for lots of washes in water or drycleaning fashion fit,wool
208,A20202320832208564,STRIPED CASHMERE MOCK,"['Cashmere', 'Maglieria']",230.0,208,Fall-Winter,0,564,Women,2ply donegal effect mock sweater in pure cashmere with slide slits on the hem the striped pattern is made with bright lurex to enrich any desired outfit with a touch of glam whether for work or leisure,cashmere
209,A20202325320353200,CASHMERE MOCK WITH VANISE' PROFILES,['Maglieria'],192.62,209,Fall-Winter,0,200,Women,2ply mock sweater in pure merino wool the neck the high cuffs and the hem have a vanisè pattern embellished with bright lurex a versatile and refined garment perfect to enrich any desired outfit with a touch of elegance,wool
210,A20205710620201099,FELTED CASHMERE CREW NECK,"['Cashmere', 'Maglieria']",341.62,210,Fall-Winter,0,099,Men,crewneck sweater in pure cashmere with flannel effect the innovative treatment gives greater stability and resistance to the yarn thanks to the introduction of felted cashmere this classic of the male wardrobe has acquired a new young and modern personality a garment with a sporty allure and precious yarn the perfect mix for a stylish easytomatch model fashion fit,cashmere
211,A20202428414484245,LINKS STITCH MOCK,"['Maglieria', 'I classici']",122.95,211,Fall-Winter,0,245,Women,mock sweater in pure merino wool the link stitch pattern makes this classic of the womens winter wardrobe modern a versatile garment perfect for different combinations to wear at work or during leisure time,wool
212,P20215514422792308,VINTAGE FULL ZIP,"['Maglieria', 'Vintage', 'Giacche']",1.0,212,Spring-Summer,0,308,Men,cardigan made of extra fine vintage merino wool the dye with the délavé effect on cuffs and collar gives a new allure to this classic garment making it contemporary and versatile warm and lightweight thanks to the zipper with double slider it is a comfortable garment perfect to wear even with a shirt fashion fit,wool
213,P20215514422792905,VINTAGE FULL ZIP,"['Maglieria', 'Vintage', 'Giacche']",1.0,213,Spring-Summer,0,905,Men,cardigan made of extra fine vintage merino wool the dye with the délavé effect on cuffs and collar gives a new allure to this classic garment making it contemporary and versatile warm and lightweight thanks to the zipper with double slider it is a comfortable garment perfect to wear even with a shirt fashion fit,wool
214,P20215514422792914,VINTAGE FULL ZIP,"['Maglieria', 'Vintage', 'Giacche']",1.0,214,Spring-Summer,0,914,Men,cardigan made of extra fine vintage merino wool the dye with the délavé effect on cuffs and collar gives a new allure to this classic garment making it contemporary and versatile warm and lightweight thanks to the zipper with double slider it is a comfortable garment perfect to wear even with a shirt fashion fit,wool
215,A20205516715590428,CASHMERE CREW NECK   ,"['Cashmere', 'Maglieria']",220.0,215,Fall-Winter,0,428,Men,crew neck sweater in pure cashmere warm soft to the touch and adaptable its an evergreen of mens winter wardrobe fashion fit,cashmere
216,A20205515714290071,TURTLE NECK MERINOS WOOL  ,['Maglieria'],125.0,216,Fall-Winter,0,071,Men,turtleneck sweater in extrafine merino wool its a casual and basic garment perfect to create every desired combination the most fashionable people can worn it with a shirt showing the collar while to have a more elegant look it can be worn with a jacket fashion fit,wool
217,A20201313736810012,VINTAGE CASHMERE CABLE CREW NECK,"['Cashmere', 'Maglieria']",310.0,217,Fall-Winter,0,012,Men,3ply crew neck sweater in pure cashmere with délavé effect and double braid processing a precious garment to be worn with classiccut trousers or with jeans fashion fit,cashmere
218,A20202325412853128,JACQUARD KNIT JACKET,"['Cashmere', 'Maglieria', 'Capispalla', 'Giacche']",70.46,218,Fall-Winter,0,128,Women,2ply cashmere blend knit jacket with jacquard pattern stand collar and 3button closure the contrasting colour profiles on the patch pockets on the cuffs and on the hem enrich the garment making it fashionable and versatile suitable to complete with a touch of elegance even the most casual look,cashmere
219,A20205728812888099,ECO PADDING AND CASHMERE BLEND JACKET,"['Cashmere', 'Capispalla', 'Giacche']",99.28,219,Fall-Winter,0,099,Women,bomberstyle hooded jacket in cashmere blend with ecological padding and central closure with twoways zip the welt pockets the sides and the inside of the garment are in contrasting colour a sportychic garment perfect with jeans or with a suit for a sporty outfit but always characterized by a refined allure,cashmere
220,A20201322912829064,3-PLY CASHMERE BLEND CREW NECK,"['Cashmere', 'Maglieria']",165.0,220,Fall-Winter,0,064,Women,3ply cashmere blend crew neck sweater with ribbed neck cuffs and hem with side slits for its simplicity it is a passepartout of the winter season perfect for creating any desired style,cashmere
221,A20205716314293071,EXTRAFINE MERINOS WOOL POLO,"['Maglieria', 'Polo, Camicie e T-shirt', 'Capispalla', 'Giacche', 'Polo, Camicie e Top']",155.0,221,Fall-Winter,0,071,Men,extra fine merino wool long sleeve polo shirt it can be layered with a knit jacket and provides a good alternative to traditional shirts thanks to its buttondown collar for a casual soughtafter look fashion fit,wool
222,A20205518815583577,CASHMERE CREW NECK WITH ALCANTARA PATCHES,['Cashmere'],235.0,222,Fall-Winter,0,577,Men,roundneck in cashmere with alcantara elbow patches and contrast trim a simple garment with a precious and warm yarn the seasons musthave fashion fit,cashmere
223,A20202319215522072,TWO-PLY CASHMERE FULL ZIP,"['Cashmere', 'Maglieria', 'Giacche']",510.82,223,Fall-Winter,0,072,Men,twoply pure cashmere cardigan the twoway zip makes this garment extremely versatile and comfortable perfect to be worn with a shirt in the office fashion fit,cashmere
224,P20215810122793012,VINTAGE MERINOS CARDIGAN ,"['Maglieria', 'Giacche']",180.0,224,Spring-Summer,0,012,Men,cardigan in 100 extra fine merino wool featuring a sixbutton closure the délavé effect gives a new allure to this classic garment making it more contemporary its warm and adaptable an evergreen that creates the desired combination from the most classic to the most extravagant look always bringing out a touch of class fashion fit,wool
225,A20205512615590247,CASHMERE MOCK ZIP  ,"['Cashmere', 'Maglieria', 'Polo, Camicie e T-shirt']",240.0,225,Fall-Winter,0,247,Men,mock zip sweater in pure cashmere an evergreen male wardrobe perfect worn with a tshirt for a casual look or with a shirt for a more formal style,cashmere
226,A20205716214235488,BRICK STITCH CREW NECK,['Maglieria'],145.0,226,Fall-Winter,0,488,Men,crew neck sweater in pure merino wool with brickwork and ribbed neck a versatile perfect garment which can be worn individually or combined with a shirt for a more refined look fashion fit,wool
227,A20201424314440061,3-PLY WOOL TURTLENECK,['Maglieria'],145.0,227,Fall-Winter,0,061,Women,3ply plain stitch turtleneck in pure merino wool a versatile garment easy to match a perfect womans wardrobe to complete any outfit with style,wool
228,A20202311914283598,MERINOS WOOL 2-PLY CREW NECK,['Maglieria'],160.0,228,Fall-Winter,0,598,Men,crew neck sweater in 2ply pure merino wool with ribbed neckline cuffs and bottom the visible seams on the neck shoulder and armholes make the garment casual making it perfect for urban looks with jeans or sporty with a knitted suit fashion fit,wool
229,A20205513819645598,RAGLAN CREW NECK,"['Cashmere', 'Maglieria']",135.0,229,Fall-Winter,0,598,Men,crew neck sweater in cashmere blend the raglan sleeves accentuate the versatility of the garment making it perfect for casual combinations with jeans or sporty with knitted jogging trousers fashion fit,cashmere
230,P20215511514290098,MERINOS WOOL V NECK,['Maglieria'],125.0,230,Spring-Summer,0,098,Men,vneck sweater in extrafine merino wool it is extremely warm and lightweight perfect for a casual outfit or under one of our jackets for a more sought after style fashion fit,wool
231,A20202313815572072,FULL BUTTON 2-PLY CASHMERE,"['Cashmere', 'Maglieria', 'Giacche']",455.0,231,Fall-Winter,0,072,Men,cable stitch cardigan in 2ply cashmere featuring an eightbutton closure its a warm and adaptable garment a fashion fit that is perfect to wear on cold autumn evenings,cashmere
232,A20205515715590589,CASHMERE TURTLE NECK,"['Cashmere', 'Maglieria', 'I classici']",225.0,232,Fall-Winter,0,589,Men,pure cashmere turtleneck a timeless mans winter wardrobe staple extremely warm soft to the touch and easytomatch it allows any outfits to turn into outstanding creations fashion fit,cashmere
233,A20205715714280595,MICRO CABLE TURTLENECK,['Maglieria'],155.0,233,Fall-Winter,0,595,Men,pure extra fine merino wool micro cableknit turtleneck with ribbed neck cuffs and hem  an easytomatch modern and trendy garment perfect to pair with plain trousers or jeans fashion fit,wool
234,P20215810122793308,VINTAGE MERINOS CARDIGAN ,"['Maglieria', 'Giacche']",180.0,234,Spring-Summer,0,308,Men,cardigan in 100 extra fine merino wool featuring a sixbutton closure the délavé effect gives a new allure to this classic garment making it more contemporary its warm and adaptable an evergreen that creates the desired combination from the most classic to the most extravagant look always bringing out a touch of class fashion fit,wool
235,P20215515714290285,TURTLE NECK MERINOS WOOL  ,['Maglieria'],125.0,235,Spring-Summer,0,285,Men,turtleneck sweater in extrafine merino wool its a casual and basic garment perfect to create every desired combination the most fashionable people can worn it with a shirt showing the collar while to have a more elegant look it can be worn with a jacket fashion fit,wool
236,P20215515714290598,TURTLE NECK MERINOS WOOL  ,['Maglieria'],125.0,236,Spring-Summer,0,598,Men,turtleneck sweater in extrafine merino wool its a casual and basic garment perfect to create every desired combination the most fashionable people can worn it with a shirt showing the collar while to have a more elegant look it can be worn with a jacket fashion fit,wool
237,P20215512714290285,MERINOS WOOL SLIP OVER ,"['Maglieria', 'Polo, Camicie e T-shirt']",125.0,237,Spring-Summer,0,285,Men,vneck slip over in extrafine merino wool for more fashionable people this garment is perfect worn with a tshirt to create a more classic look it can be worn with a shirt its perfect for every occasion for the most formal and for the leisure time,wool
238,A20205818514296576,CARDIGAN MERINOS WOOL,"['Maglieria', 'Giacche']",160.0,238,Fall-Winter,0,576,Men,cardigan in 100 extrafine merinowool featuring a sixbutton closure its a warm and adaptable garment an evergreen that creates the desired combination from the most classic to the most extravagant look always bringing out a touch of class  fashion fit,wool
239,A20201312215586596,CASHMERE CABLE FULL ZIP ,"['Cashmere', 'Maglieria', 'Giacche']",460.0,239,Fall-Winter,0,596,Men,3ply pure cashmere cardigan with braided pattern and twoways zip closure with ribbed neck cuffs and hem a warm precious and soft garment also ideal as an outerwear on milder days fashion fit,cashmere
240,A20201323112829001,3-PLY CASHMERE BLEND MOCK,"['Cashmere', 'Maglieria']",165.0,240,Fall-Winter,0,001,Women,3ply cashmere blend mock sweater with ribbed cuffs and hem with side slits for its simplicity it is a passepartout of the winter season perfect for creating any desired style both with jeans and classic trousers,cashmere
241,P20215516714290285,MERINOS WOOL CREW NECK,['Maglieria'],125.0,241,Spring-Summer,0,285,Men,crew neck in extrafine merino wool its warm and lightweight a classical garment of mens wardrobe a fashion fit perfect to wear on its own or under a coat or jacket,wool
242,A20195427012500463,CASHMERE CREW NECK,"['Cashmere', 'Maglieria']",225.47,242,Fall-Winter,0,463,Women,plain stitch pure cashmere round neck  sweater the perfect staple a polished addition to any outfit,cashmere
243,A20201322912829204,3-PLY CASHMERE BLEND CREW NECK,"['Cashmere', 'Maglieria']",198.14,243,Fall-Winter,0,204,Women,3ply cashmere blend crew neck sweater with ribbed neck cuffs and hem with side slits for its simplicity it is a passepartout of the winter season perfect for creating any desired style,cashmere
244,A20205617014252099,MERINOS WOOL WAISTCOAT WITH POCKETS,"['Maglieria', 'I classici', 'Capispalla']",140.0,244,Fall-Winter,0,099,Men,extra fine merino wool vest with mother of pearl fivebutton closure and welt pockets a classic vest with a modern twist to define your sophisticated and trendy allure fashion fit,wool
245,A20205513819645050,RAGLAN CREW NECK,"['Cashmere', 'Maglieria']",135.0,245,Fall-Winter,0,050,Men,crew neck sweater in cashmere blend the raglan sleeves accentuate the versatility of the garment making it perfect for casual combinations with jeans or sporty with knitted jogging trousers fashion fit,cashmere
246,A20202328614486598,3/4 SLEEVE MERINOS CREW NECK,['Maglieria'],150.0,246,Fall-Winter,0,598,Women,stitch crew neck sweater in pure merino wool with ribbed neck cuffs and hem the dropped shoulder with visible stitching and 34 sleeves make the garment casual and comfortable perfect for combinations with jeans or classic trousers to be worn at work or during leisure time,wool
247,A20205515714290098,TURTLE NECK MERINOS WOOL  ,['Maglieria'],125.0,247,Fall-Winter,0,098,Men,turtleneck sweater in extrafine merino wool its a casual and basic garment perfect to create every desired combination the most fashionable people can worn it with a shirt showing the collar while to have a more elegant look it can be worn with a jacket fashion fit,wool
248,A20205515514290071,MOCK MERINOS WOOL,['I classici'],125.0,248,Fall-Winter,0,071,Men,mock sweater in extra fine merino wool a warm and lightweight garment perfect for casual combinations o under one of our jackets for a more elegant style fashio fit,wool
249,A20205516819625050,CREW NECK WITH PROFILES AND TWEED PATCHES,"['Cashmere', 'Maglieria']",145.0,249,Fall-Winter,0,050,Men,crew neck sweater in cashmere blend with contrasting colour details on the neckline and cuffs the tweed pattern on the patches recalls the elegant british style and makes the garment perfect to pair with jeans or classic trousers fashion fit,cashmere
250,A20202325412853064,JACQUARD KNIT JACKET,"['Cashmere', 'Maglieria', 'Capispalla', 'Giacche']",240.0,250,Fall-Winter,0,064,Women,2ply cashmere blend knit jacket with jacquard pattern stand collar and 3button closure the contrasting colour profiles on the patch pockets on the cuffs and on the hem enrich the garment making it fashionable and versatile suitable to complete with a touch of elegance even the most casual look,cashmere
251,A20202328614486001,3/4 SLEEVE MERINOS CREW NECK,['Maglieria'],150.0,251,Fall-Winter,0,001,Women,stitch crew neck sweater in pure merino wool with ribbed neck cuffs and hem the dropped shoulder with visible stitching and 34 sleeves make the garment casual and comfortable perfect for combinations with jeans or classic trousers to be worn at work or during leisure time,wool
252,A20202322214422001,LINKS STITCH CARDIGAN,"['Maglieria', 'Giacche']",165.0,252,Fall-Winter,0,001,Women,pure merino wool cardigan with links stitching and 5button closure the visible seams on the sides outline the feminine curves while the side slits increase comfort a refined and practical garment perfect to wear with jeans for casual outfits or with classic skirt or trousers for a more elegant look,wool
253,A20202428414484225,LINKS STITCH MOCK,"['Maglieria', 'I classici']",150.0,253,Fall-Winter,0,225,Women,mock sweater in pure merino wool the link stitch pattern makes this classic of the womens winter wardrobe modern a versatile garment perfect for different combinations to wear at work or during leisure time,wool
254,P20215515714290098,TURTLE NECK MERINOS WOOL  ,['Maglieria'],125.0,254,Spring-Summer,0,098,Men,turtleneck sweater in extrafine merino wool its a casual and basic garment perfect to create every desired combination the most fashionable people can worn it with a shirt showing the collar while to have a more elegant look it can be worn with a jacket fashion fit,wool
255,P20215511514290099,MERINOS WOOL V NECK,['Maglieria'],125.0,255,Spring-Summer,0,099,Men,vneck sweater in extrafine merino wool it is extremely warm and lightweight perfect for a casual outfit or under one of our jackets for a more sought after style fashion fit,wool
256,P20215515714290071,TURTLE NECK MERINOS WOOL  ,['Maglieria'],125.0,256,Spring-Summer,0,071,Men,turtleneck sweater in extrafine merino wool its a casual and basic garment perfect to create every desired combination the most fashionable people can worn it with a shirt showing the collar while to have a more elegant look it can be worn with a jacket fashion fit,wool
257,A20201424314440245,3-PLY WOOL TURTLENECK,['Maglieria'],140.0,257,Fall-Winter,0,245,Women,3ply plain stitch turtleneck in pure merino wool a versatile garment easy to match a perfect womans wardrobe to complete any outfit with style,wool
